Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,URM,Illinois,Non-Illinois,
120228 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,39,18,21,0,22,7,0,5,0,0,4,0,1,1,0,1,10,7,38,1,10KV5028BSLA
120228 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,7,3,4,0,3,2,0,2,0,0,0,0,0,0,1,1,2,2,7,0,10KV8037BSLA
120228 ,KV ,383 ,MS ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,7,2,5,0,1,0,1,2,0,0,2,1,0,2,2,0,1,4,3,4,10KS5107MS
120228 ,KV ,383 ,MS ,5278 ,Teaching of Biological Science ,  ,  ,13,3,10,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,6,7,10KS5278MSU
120228 ,KV ,383 ,MS ,6936 ,Integrative Biology ,  ,  ,10,4,6,0,7,1,0,1,0,0,0,1,0,0,1,0,1,1,7,3,1PKS6936MS
120228 ,KV ,383 ,PHD ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,37,16,21,0,17,3,1,8,0,0,3,5,0,2,2,0,4,11,8,29,10KS5107PHD
120228 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,623,224,399,0,236,182,51,89,1,0,26,33,5,61,14,2,208,145,565,58,10KV0314NONE
120228 ,KV ,404 ,BALAS ,5526 ,Asian American Studies ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10KV8037BALA
120228 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,677,490,187,0,181,116,25,68,0,0,14,265,8,32,5,2,124,102,361,316,10KV0074BALA
120228 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,27,17,10,0,10,8,1,1,0,0,2,5,0,1,0,0,10,2,22,5,10KV8037BALA
120228 ,KV ,405 ,BSLAS ,5321 ,Econometrics & Quant Econ ,  ,  ,128,99,29,0,30,39,2,10,0,0,1,45,1,3,1,0,40,12,63,65,10KV5321BSLA
120228 ,KV ,405 ,BSLAS ,5321 ,Econometrics & Quant Econ ,  ,  ,13,7,6,0,4,1,0,2,0,0,0,6,0,0,0,0,1,2,6,7,10KV8037BSLA
120228 ,KV ,405 ,BSLAS ,5667 ,Computer Science & Economics ,  ,  ,148,111,37,0,12,101,2,3,0,0,5,20,5,3,1,0,105,6,54,94,10KV5667BSLA
120228 ,KV ,405 ,BSLAS ,5667 ,Computer Science & Economics ,  ,  ,8,6,2,0,0,6,0,0,0,0,0,2,0,0,0,0,6,0,5,3,10KV8037BSLA
120228 ,KV ,405 ,MS ,5591 ,Economics ,3925 ,Policy Economics ,145,87,58,0,4,0,1,2,0,1,0,135,2,1,0,1,0,4,6,139,10KS3925MS
120228 ,KV ,405 ,PHD ,5591 ,Economics ,  ,  ,94,60,34,0,8,2,0,2,0,0,1,81,0,0,0,0,4,2,5,89,10KS5591PHD
120228 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,186,116,70,0,60,40,4,21,0,0,11,47,3,5,2,1,51,26,112,74,10KV0335BS
120228 ,KV ,413 ,BS ,0335 ,Chemistry ,5023 ,Environmental Chemistry ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KV5023BS
120228 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,228,98,130,0,88,61,9,31,0,0,14,24,1,13,2,1,74,43,193,35,10KV0335BSLA
120228 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,15,5,10,0,12,1,0,1,0,0,0,1,0,0,1,0,1,1,14,1,10KV8037BSLA
120228 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,3918 ,Chemistry Teaching Option ,4,1,3,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,10KV3918BSLA
120228 ,KV ,413 ,BSLAS ,5350 ,Computer Sci & Chemistry ,  ,  ,24,13,11,0,6,16,0,0,0,0,0,2,0,0,0,0,16,0,14,10,10KV5350BSLA
120228 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,4,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,10KS0335MS
120228 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,261,153,107,1,135,17,13,23,0,0,7,65,1,17,3,0,23,38,20,241,10KS0335PHD
120228 ,KV ,413 ,PHD ,0335 ,Chemistry ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0335PHD
120228 ,KV ,415 ,BSLAS ,0323 ,Neuroscience ,  ,  ,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,10KV0323BSLA
120228 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,681,274,407,0,276,213,30,84,0,0,38,28,12,34,5,4,252,121,613,68,10KV0433BSLA
120228 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,31,14,17,0,15,9,0,5,0,0,1,1,0,0,1,0,10,5,27,4,10KV8037BSLA
120228 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,81,29,52,0,27,38,5,7,0,0,2,2,0,6,0,0,42,13,75,6,10KV0433BSLA
120228 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,6,5,1,0,2,1,0,0,0,0,1,2,0,0,0,0,2,0,4,2,10KV8037BSLA
120228 ,KV ,415 ,MS ,0433 ,Molecular and Cellular Biology ,  ,  ,9,4,5,0,2,2,0,2,0,0,1,2,0,0,0,0,3,2,7,2,10KS0433MS
120228 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,28,10,18,0,9,0,0,0,0,0,1,18,0,1,0,0,0,1,2,26,10KS3854NONE
120228 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10KS0319PHD
120228 ,KV ,415 ,PHD ,5414 ,Biophysics & Quant Biology ,  ,  ,46,34,12,0,9,6,0,2,0,0,1,27,1,0,1,0,8,2,3,43,10KS5414PHD
120228 ,KV ,415 ,PHD ,5414 ,Biophysics & Quant Biology ,5511 ,Computational Sci & Engr ,5,3,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,10KS5414PHD
120228 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,67,37,30,0,29,10,4,2,0,0,2,18,2,5,0,0,12,7,42,25,10KV0333BSLA
120228 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KV8037BSLA
120228 ,KV ,430 ,BSLAS ,5349 ,Computer Sci & Astronomy ,  ,  ,50,41,9,0,8,24,0,2,0,0,1,13,2,0,1,0,25,2,16,34,10KV5349BSLA
120228 ,KV ,430 ,BSLAS ,6072 ,Astrophysics ,  ,  ,20,12,8,0,7,2,0,5,0,0,1,5,0,0,1,0,3,5,13,7,10KV6072BSLA
120228 ,KV ,430 ,BSLAS ,6072 ,Astrophysics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KV8037BSLA
120228 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,33,19,14,0,17,0,0,4,0,0,1,11,0,2,0,0,1,4,2,31,10KS0333PHD
120228 ,KV ,430 ,PHD ,0333 ,Astronomy ,5511 ,Computational Sci & Engr ,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10KS0333PHD
120228 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,318,153,165,0,125,114,12,20,0,0,12,27,8,13,2,0,125,33,267,51,10KV0318BS
120228 ,KV ,438 ,BSLAS ,0318 ,Biochemistry ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV0318BSLA
120228 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,61,32,29,0,12,4,0,4,0,0,2,39,0,0,0,0,7,4,6,55,10KS0318PHD
120228 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,240,154,86,0,162,12,9,35,0,0,11,9,2,14,5,1,18,50,224,16,10KV0342BALA
120228 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,26,14,12,0,16,2,1,5,0,0,1,1,0,1,1,0,3,6,24,2,10KV8037BALA
120228 ,KV ,451 ,BALAS ,0342 ,History ,5280 ,Social Science: History Tchng ,30,17,13,0,21,1,0,5,0,0,2,0,1,0,1,0,3,6,29,1,10KV0342BALA
120228 ,KV ,451 ,BALAS ,0342 ,History ,5280 ,Social Science: History Tchng ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120228 ,KV ,451 ,MA ,0342 ,History ,  ,  ,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10KS0342MA
120228 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,55,32,23,0,22,1,3,7,0,0,3,19,0,3,2,0,3,11,7,48,10KS0342PHD
120228 ,KV ,451 ,PHD ,0342 ,History ,5080 ,Medieval Studies ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10KS0342PHD
120228 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,3,2,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,2,1,10KS0283MA
120228 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,561,220,341,0,267,32,102,80,0,0,22,57,1,114,6,1,47,191,477,84,10KV5164BALA
120228 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,12,4,8,0,4,1,2,2,0,0,0,3,0,2,0,0,1,4,8,4,10KV8037BALA
120228 ,KV ,489 ,MA ,5164 ,Communication ,  ,  ,12,3,9,0,5,1,2,3,0,0,0,1,0,3,0,0,2,5,4,8,10KS5164MA
120228 ,KV ,489 ,MS ,5285 ,Health Communication ,  ,  ,27,6,21,0,21,0,2,2,0,0,2,0,0,3,0,0,2,4,12,15,10KS5285MSU
120228 ,KV ,489 ,PHD ,5164 ,Communication ,  ,  ,40,10,30,0,25,4,3,4,0,0,0,4,0,4,0,0,4,7,6,34,10KS5164PHD
120228 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,5,4,0,1,0,2,0,0,0,0,2,1,0,0,0,0,4,0,2,3,10KV5197BALA
120228 ,KV ,490 ,MA ,5197 ,Religion ,  ,  ,7,4,3,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,4,3,10KS5197MA
120228 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,180,43,137,0,98,17,8,46,0,0,8,2,1,11,5,0,27,55,176,4,10KV0311BALA
120228 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,16,3,13,0,9,3,1,3,0,0,0,0,0,1,0,0,3,4,16,0,10KV8037BALA
120228 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,25,3,22,0,14,1,2,7,0,0,1,0,0,2,0,0,2,9,25,0,10KV3916BALA
120228 ,KV ,499 ,BALAS ,0311 ,English ,5735 ,Topics in English ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,10KV5735BALA
120228 ,KV ,499 ,BALAS ,0311 ,English ,5735 ,Topics in English ,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,10KV8037BALA
120228 ,KV ,499 ,BALAS ,0311 ,English ,5748 ,English Concentration ,95,24,71,0,46,13,11,19,0,0,4,1,1,13,1,1,17,33,89,6,10KV0311BALA
120228 ,KV ,499 ,BALAS ,5347 ,Creative Writing ,  ,  ,78,33,44,1,44,2,14,13,0,0,4,0,1,15,0,2,7,29,75,3,10KV5347BALA
120228 ,KV ,499 ,BALAS ,5347 ,Creative Writing ,  ,  ,12,3,9,0,6,2,2,2,0,0,0,0,0,3,0,0,2,4,11,1,10KV8037BALA
120228 ,KV ,499 ,MA ,0311 ,English ,  ,  ,9,1,8,0,5,2,0,1,0,0,0,0,1,0,0,0,2,1,3,6,10KS0311MA
120228 ,KV ,499 ,MFA ,1136 ,Creative Writing ,  ,  ,15,5,10,0,13,0,0,2,0,0,0,0,0,0,1,0,0,2,4,11,10KS1136MFA
120228 ,KV ,499 ,NONE ,0311 ,English ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,10KV0311NONE
120228 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,53,20,33,0,25,2,7,6,1,0,4,8,0,7,3,0,5,15,5,48,10KS0311PHD
120228 ,KV ,499 ,PHD ,0311 ,English ,5080 ,Medieval Studies ,6,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,10KS0311PHD
120228 ,KV ,499 ,PHD ,0311 ,English ,5139 ,Writing Studies ,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10KS0311PHD
120228 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120228 ,KV ,514 ,BALAS ,0308 ,Classics ,5893 ,Classical Civilizations ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KV0308BALA
120228 ,KV ,514 ,BALAS ,0308 ,Classics ,5894 ,Classical Languages ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10KV0308BALA
120228 ,KV ,514 ,MA ,0345 ,Teaching of Latin ,  ,  ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10KS0345MA
120228 ,KV ,514 ,NONE ,0308 ,Classics ,  ,  ,5,2,3,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,2,3,10KV0308NONE
120228 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,15,9,6,0,11,0,0,2,0,0,0,2,0,0,0,0,0,2,1,14,10KS0347PHD
120228 ,KV ,514 ,PHD ,0347 ,Classical Philology ,5080 ,Medieval Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0347PHD
120228 ,KV ,553 ,BALAS ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV4097BALA
120228 ,KV ,553 ,MA ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10KS4097MA
120228 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,10,2,8,0,3,1,0,4,0,0,1,1,0,1,1,0,1,5,8,2,10KV0150BALA
120228 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,5353 ,Jewish Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KV5353BALA
120228 ,KV ,580 ,BALAS ,5215 ,Global Studies ,  ,  ,115,27,88,0,50,19,7,25,0,0,4,10,0,10,2,0,20,35,100,15,10KV5215BALA
120228 ,KV ,580 ,BALAS ,5215 ,Global Studies ,  ,  ,15,2,13,0,11,1,0,3,0,0,0,0,0,0,0,1,2,3,14,1,10KV8037BALA
120228 ,KV ,580 ,BS ,0240 ,Physics ,  ,  ,111,98,13,0,41,22,2,5,0,0,3,37,1,3,0,0,26,7,57,54,10KV0240BS
120228 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,40,34,6,0,14,5,2,7,0,0,0,12,0,2,2,0,5,9,25,15,10KV0240BSLA
120228 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,18,12,6,0,8,4,0,1,0,0,0,5,0,0,1,0,4,1,11,7,10KV8037BSLA
120228 ,KV ,580 ,BSLAS ,0240 ,Physics ,3919 ,Physics Teaching Option ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV3919BSLA
120228 ,KV ,580 ,BSLAS ,0463 ,Individual Plans of Study ,  ,  ,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,3,1,10KV0463BSLA
120228 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,137,64,73,0,36,4,1,4,0,0,0,90,2,1,1,1,5,5,47,90,10KV0067NDEG
120228 ,KV ,580 ,NONE ,0390 ,General Curriculum ,  ,  ,165,89,76,0,57,17,21,40,0,0,2,25,3,23,3,1,19,62,134,31,10KV0390NONE
120228 ,KV ,580 ,NONE ,5246 ,LAS - Undeclared ,  ,  ,131,34,97,0,7,0,68,55,0,0,0,0,1,70,5,0,1,123,130,1,10KV5246NONE
120228 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,363,242,121,0,78,106,1,15,0,0,6,153,4,2,1,0,112,17,160,203,10KV0329BSLA
120228 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,67,36,31,0,9,11,0,1,0,0,0,46,0,0,0,0,11,1,15,52,10KV8037BSLA
120228 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,302,253,49,0,22,197,0,3,0,0,5,71,4,2,0,0,202,5,107,195,10KV0464BSLA
120228 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,6,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,4,10KV8037BSLA
120228 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,92,54,38,0,17,3,0,1,0,0,0,70,1,0,0,0,4,1,15,77,10KS0329MS
120228 ,KV ,583 ,MS ,0329 ,Statistics ,0331 ,Applied ,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0331MS
120228 ,KV ,583 ,MS ,0329 ,Statistics ,5165 ,Analytics ,67,39,28,0,3,3,0,4,0,0,0,57,0,0,0,0,3,4,6,61,10KS5165MS
120228 ,KV ,583 ,PHD ,0329 ,Statistics ,  ,  ,63,50,13,0,10,7,0,2,0,0,0,43,1,0,0,0,7,2,0,63,10KS0329PHD
120228 ,KV ,583 ,PHD ,0329 ,Statistics ,5511 ,Computational Sci & Engr ,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0329PHD
120228 ,KV ,584 ,PHD ,4094 ,Cell and Developmental Biology ,  ,  ,41,14,27,0,4,1,1,0,0,0,0,35,0,1,0,0,1,1,2,39,10KS4094PHD
120228 ,KV ,585 ,BA ,0297 ,Teaching of Spanish ,  ,  ,4,1,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,10KV0297BA
120228 ,KV ,585 ,BALAS ,0306 ,Portuguese ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KV0306BALA
120228 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,43,7,36,0,13,3,2,22,0,0,1,1,1,3,0,0,3,25,41,2,10KV0307BALA
120228 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,4,0,4,0,2,0,1,1,0,0,0,0,0,1,0,0,0,2,3,1,10KV8037BALA
120228 ,KV ,585 ,MA ,0306 ,Portuguese ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10KS0306MA
120228 ,KV ,585 ,MA ,0307 ,Spanish ,5122 ,Spanish Linguistics ,7,1,6,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,0,7,10KS0307MA
120228 ,KV ,585 ,MA ,0307 ,Spanish ,5363 ,Spanish Literatures & Cultures ,6,4,2,0,1,0,0,1,0,0,1,3,0,1,0,0,1,1,1,5,10KS0307MA
120228 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,35,13,22,0,4,0,0,10,0,0,0,21,0,1,0,0,0,10,3,32,10KS0307PHD
120228 ,KV ,585 ,PHD ,0307 ,Spanish ,5367 ,Sec Lang Acquis & Teacher Ed ,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,10KS0307PHD
120228 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,30,14,16,0,6,2,2,1,0,0,1,18,0,2,1,0,3,3,6,24,10KS0325PHD
120228 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,23,10,13,0,15,3,0,3,0,0,1,1,0,0,0,0,4,3,20,3,10KV0336BS
120228 ,KV ,655 ,BS ,0336 ,Geology ,3880 ,Geophysics ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KV3880BS
120228 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,10KV3881BS
120228 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,9,1,8,0,4,2,1,2,0,0,0,0,0,1,0,0,2,3,9,0,10KV0336BSLA
120228 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA
120228 ,KV ,655 ,BSLAS ,0336 ,Geology ,3879 ,Teaching of Earth Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV3879BSLA
120228 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,5,5,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,4,1,10KV3882BSLA
120228 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120228 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,9,7,2,0,4,0,0,1,0,0,1,3,0,0,0,0,1,1,2,7,10KS0336MS
120228 ,KV ,655 ,NDEG ,6059 ,Environmental Geology ,  ,  ,5,1,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1PKS6059NDEU
120228 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,29,15,14,0,12,1,1,3,0,0,2,10,0,1,0,1,3,5,9,20,10KS0336PHD
120228 ,KV ,670 ,MA ,5203 ,European Union Studies ,  ,  ,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,10KS5203MA
120228 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,23,0,23,0,9,2,3,4,0,0,0,5,0,3,0,0,2,7,18,5,10KV1279BALA
120228 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120228 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,487,306,181,0,212,131,12,40,0,0,21,60,11,15,4,0,153,54,365,122,10KV0300BS
120228 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,5029 ,Biomolecular Engineering ,13,4,9,0,4,6,1,0,0,0,1,1,0,1,0,0,7,1,10,3,10KV5029BS
120228 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0300MS
120228 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,121,69,52,0,20,16,2,13,0,0,1,69,0,4,1,1,17,15,7,114,10KS0300PHD
120228 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,5511 ,Computational Sci & Engr ,8,5,3,0,3,1,0,0,0,0,1,3,0,0,0,0,2,0,1,7,10KS0300PHD
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,32,20,12,0,14,3,2,11,0,0,1,0,1,2,0,0,4,13,32,0,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,18,10,8,0,8,4,0,5,0,0,0,1,0,0,0,0,4,5,16,2,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5472 ,Civic Leadership ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5659 ,General Political Science ,45,20,25,0,24,2,4,12,0,0,1,0,2,6,1,0,3,17,44,1,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5659 ,General Political Science ,14,4,10,0,10,1,1,2,0,0,0,0,0,1,1,0,1,3,14,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5660 ,Citizen Politics ,18,6,12,0,10,1,2,4,0,0,0,1,0,2,0,0,1,6,16,2,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5660 ,Citizen Politics ,11,5,6,0,4,1,0,5,0,0,0,0,1,1,0,0,1,5,11,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5661 ,Public Policy & Democratic Ins ,50,22,28,0,22,4,8,14,0,0,1,0,1,9,2,0,5,22,49,1,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5661 ,Public Policy & Democratic Ins ,15,3,12,0,6,1,0,6,0,0,1,0,1,0,0,1,2,7,15,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5662 ,World Politics ,17,8,9,0,12,1,0,3,0,0,0,0,1,0,1,0,1,3,16,1,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5662 ,World Politics ,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5663 ,Law and Power ,82,34,48,0,46,5,6,24,0,0,1,0,0,8,1,0,6,31,79,3,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5663 ,Law and Power ,20,10,10,0,12,3,1,2,0,0,2,0,0,2,0,0,4,4,20,0,10KV8037BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5664 ,International Relations ,50,32,18,0,24,9,2,10,0,0,3,2,0,3,0,0,11,13,41,9,10KV0343BALA
120228 ,KV ,710 ,BALAS ,0343 ,Political Science ,5664 ,International Relations ,13,5,8,0,9,2,1,0,0,0,0,1,0,1,0,0,2,1,11,2,10KV8037BALA
120228 ,KV ,710 ,NONE ,0343 ,Political Science ,  ,  ,475,219,255,1,239,62,40,95,0,0,18,13,8,50,9,4,72,145,427,48,10KV0343NONE
120228 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,51,21,30,0,13,1,1,5,0,0,1,30,0,3,0,1,2,7,3,48,10KS0343PHD
120228 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,83,62,21,0,29,17,2,14,0,0,4,16,1,4,2,1,21,19,58,25,10KV0332BALA
120228 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,10KV8037BALA
120228 ,KV ,715 ,BSLAS ,5679 ,Computer Science & Philosophy ,  ,  ,80,56,24,0,17,44,1,0,0,0,3,15,0,1,0,0,47,1,32,48,10KV5679BSLA
120228 ,KV ,715 ,BSLAS ,5679 ,Computer Science & Philosophy ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10KV8037BSLA
